FSMtype	States	Inputs	Outputs	Reduced	StronglyConnected	AccessSmax	AccessSmean	AccessSmedian	AccessSvariance	SepSmax	SepSmean	SepSmedian	SepSvariance	noSVS	SVSmax	SVSmean	SVSmedian	SVSvariance	ADSmax	ADSmean	ADSmedian	ADSvariance
2	50	2	2	1	1	9	4.620000	5.500000	3.635600	3	1.266122	2.000000	0.223056	7	6	4.488372	4.000000	0.389400	-1	-1	-1	-1	Mealy_R50_MMhb7.fsm
2	50	2	2	1	1	8	4.800000	6.500000	3.800000	4	1.269388	1.000000	0.240900	3	6	4.617021	4.000000	0.321412	-1	-1	-1	-1	Mealy_R50_MysEF.fsm
2	50	2	2	1	1	9	4.840000	8.500000	4.014400	4	1.278367	1.000000	0.233532	4	5	4.543478	5.000000	0.248110	-1	-1	-1	-1	Mealy_R50_nBCzz.fsm
2	50	2	2	1	1	11	5.580000	7.000000	7.563600	3	1.252245	1.000000	0.209842	6	6	4.522727	4.000000	0.340393	-1	-1	-1	-1	Mealy_R50_Nf4pJ.fsm
2	50	2	2	1	1	8	4.620000	5.500000	3.395600	4	1.271837	2.000000	0.230595	6	6	4.454545	4.500000	0.429752	-1	-1	-1	-1	Mealy_R50_NJdKb.fsm
2	50	2	2	1	1	11	4.800000	7.500000	5.280000	3	1.257959	1.000000	0.224069	4	5	4.369565	5.000000	0.276465	-1	-1	-1	-1	Mealy_R50_nQDWN.fsm
2	50	2	2	1	1	9	5.520000	6.000000	5.049600	3	1.254694	1.000000	0.220845	5	6	4.422222	4.000000	0.510617	-1	-1	-1	-1	Mealy_R50_O5GYP.fsm
2	50	2	2	1	1	10	4.900000	9.500000	4.450000	3	1.275102	1.000000	0.232074	1	6	4.428571	4.000000	0.530612	-1	-1	-1	-1	Mealy_R50_ocj7Q.fsm
2	50	2	2	1	1	8	4.500000	1.500000	3.170000	4	1.272653	2.000000	0.242395	8	6	4.523810	4.000000	0.582766	-1	-1	-1	-1	Mealy_R50_Ojozk.fsm
2	50	2	2	1	1	8	4.860000	4.500000	4.240400	4	1.266122	1.000000	0.236118	10	6	4.350000	5.000000	0.427500	-1	-1	-1	-1	Mealy_R50_OLfRb.fsm
2	50	2	2	1	1	9	4.320000	4.500000	3.217600	3	1.251429	1.000000	0.211069	1	6	4.448980	4.000000	0.492295	-1	-1	-1	-1	Mealy_R50_peneN.fsm
2	50	2	2	1	1	9	4.280000	4.500000	3.081600	4	1.282449	1.000000	0.251651	10	6	4.250000	5.000000	0.387500	-1	-1	-1	-1	Mealy_R50_poC68.fsm
2	50	2	2	1	1	10	5.080000	7.000000	4.753600	3	1.276735	1.000000	0.227908	7	5	4.279070	5.000000	0.247701	-1	-1	-1	-1	Mealy_R50_PRDk3.fsm
2	50	2	2	1	1	9	4.900000	3.500000	3.850000	4	1.271837	2.000000	0.240391	5	6	4.488889	5.000000	0.338765	-1	-1	-1	-1	Mealy_R50_QE8p2.fsm
2	50	2	2	1	1	8	4.500000	5.500000	3.050000	3	1.258776	1.000000	0.230994	7	6	4.418605	5.000000	0.475933	-1	-1	-1	-1	Mealy_R50_qgTbE.fsm
2	50	2	2	1	1	9	5.480000	4.500000	4.849600	3	1.259592	1.000000	0.221592	7	6	4.348837	4.000000	0.273661	-1	-1	-1	-1	Mealy_R50_QxNfd.fsm
2	50	2	2	1	1	8	4.780000	5.500000	4.011600	3	1.257143	1.000000	0.215510	8	5	4.404762	4.000000	0.240930	-1	-1	-1	-1	Mealy_R50_R3Lan.fsm
2	50	2	2	1	1	7	4.180000	5.000000	2.347600	3	1.265306	1.000000	0.227572	5	6	4.533333	4.000000	0.382222	-1	-1	-1	-1	Mealy_R50_R8Djo.fsm
2	50	2	2	1	1	8	4.680000	6.000000	3.457600	3	1.253878	1.000000	0.212281	5	5	4.533333	4.000000	0.382222	-1	-1	-1	-1	Mealy_R50_rB8k7.fsm
2	50	2	2	1	1	8	4.800000	7.500000	3.320000	3	1.260408	2.000000	0.226881	7	5	4.465116	5.000000	0.341806	-1	-1	-1	-1	Mealy_R50_RdLnb.fsm
2	50	2	2	1	1	7	4.580000	5.500000	2.603600	3	1.251429	1.000000	0.217600	4	5	4.347826	4.500000	0.270321	-1	-1	-1	-1	Mealy_R50_RV8NK.fsm
2	50	2	2	1	1	8	4.400000	6.500000	2.960000	3	1.258776	2.000000	0.226096	7	5	4.395349	4.000000	0.239048	-1	-1	-1	-1	Mealy_R50_S3vgM.fsm
2	50	2	2	1	1	10	4.820000	1.500000	4.347600	3	1.257143	1.000000	0.220408	4	6	4.456522	4.000000	0.422023	-1	-1	-1	-1	Mealy_R50_srNFG.fsm
2	50	2	2	1	1	10	4.540000	5.000000	3.968400	4	1.279184	1.000000	0.243689	2	5	4.458333	4.500000	0.248264	-1	-1	-1	-1	Mealy_R50_SrOoU.fsm
2	50	2	2	1	1	7	4.400000	6.500000	2.880000	3	1.253061	1.000000	0.223307	5	6	4.555556	5.000000	0.469136	-1	-1	-1	-1	Mealy_R50_t5Oqp.fsm
2	50	2	2	1	1	10	5.020000	6.000000	5.019600	3	1.315918	1.000000	0.266726	12	6	4.421053	5.000000	0.559557	-1	-1	-1	-1	Mealy_R50_TQh2S.fsm
2	50	2	2	1	1	9	4.860000	6.500000	4.080400	3	1.250612	1.000000	0.217194	4	6	4.500000	4.000000	0.336957	-1	-1	-1	-1	Mealy_R50_TuLp3.fsm
2	50	2	2	1	1	9	5.540000	4.500000	3.728400	3	1.261224	1.000000	0.225639	4	6	4.521739	4.500000	0.336484	-1	-1	-1	-1	Mealy_R50_uBzEZ.fsm
2	50	2	2	1	1	10	5.080000	5.500000	5.273600	3	1.275918	1.000000	0.247134	5	6	4.444444	4.000000	0.335802	-1	-1	-1	-1	Mealy_R50_uL6KP.fsm
2	50	2	2	1	1	11	4.760000	4.500000	5.062400	3	1.253061	1.000000	0.211878	4	6	4.608696	5.500000	0.499055	-1	-1	-1	-1	Mealy_R50_upfBg.fsm
2	50	2	2	1	1	8	4.460000	2.500000	2.928400	3	1.249796	1.000000	0.213520	4	6	4.478261	4.000000	0.336484	-1	-1	-1	-1	Mealy_R50_vB4Sl.fsm
2	50	2	2	1	1	11	5.680000	6.500000	6.137600	3	1.286531	2.000000	0.240349	3	5	4.404255	5.000000	0.411046	-1	-1	-1	-1	Mealy_R50_VfZOC.fsm
2	50	2	2	1	1	9	4.740000	1.500000	4.032400	4	1.257959	1.000000	0.224069	4	6	4.565217	5.000000	0.376181	-1	-1	-1	-1	Mealy_R50_WAXKo.fsm
2	50	2	2	1	1	7	4.360000	6.000000	2.790400	4	1.258776	2.000000	0.217933	4	5	4.413043	4.000000	0.242439	-1	-1	-1	-1	Mealy_R50_WGpYw.fsm
2	50	2	2	1	1	12	5.500000	6.500000	7.370000	3	1.260408	1.000000	0.220351	1	5	4.448980	5.000000	0.288213	-1	-1	-1	-1	Mealy_R50_WqExb.fsm
2	50	2	2	1	1	8	4.480000	4.500000	3.049600	4	1.284082	1.000000	0.260522	1	6	4.448980	5.000000	0.696377	-1	-1	-1	-1	Mealy_R50_XIzYg.fsm
2	50	2	2	1	1	10	4.500000	4.500000	3.970000	3	1.265306	2.000000	0.229204	1	6	4.510204	4.000000	0.413161	-1	-1	-1	-1	Mealy_R50_ydwza.fsm
2	50	2	2	1	1	9	4.740000	4.500000	4.232400	3	1.251429	1.000000	0.211069	4	6	4.565217	4.500000	0.289225	-1	-1	-1	-1	Mealy_R50_Z6ucB.fsm
2	50	2	2	1	1	8	4.720000	7.500000	3.681600	3	1.253878	2.000000	0.213914	7	6	4.511628	6.000000	0.389400	-1	-1	-1	-1	Mealy_R50_ziwqj.fsm
2	50	2	2	1	1	7	4.520000	3.000000	2.969600	3	1.251429	1.000000	0.219233	4	6	4.500000	4.500000	0.293478	-1	-1	-1	-1	Mealy_R50_ZJ7ik.fsm
2	50	2	2	1	1	9	4.700000	2.500000	4.050000	4	1.287347	2.000000	0.284779	6	6	4.477273	4.000000	0.476756	-1	-1	-1	-1	Mealy_R50_zrKTW.fsm
2	50	2	2	1	1	8	4.500000	4.500000	3.050000	3	1.255510	1.000000	0.216347	6	5	4.272727	4.500000	0.289256	-1	-1	-1	-1	Mealy_R50_zwipc.fsm
2	50	2	2	1	1	7	4.380000	6.000000	2.835600	3	1.262041	1.000000	0.224396	5	6	4.511111	4.000000	0.338765	-1	-1	-1	-1	Mealy_R50_zYDyD.fsm
2	60	2	2	1	1	9	5.550000	6.500000	4.280833	3	1.267232	1.000000	0.229717	9	6	4.607843	4.000000	0.591311	-1	-1	-1	-1	Mealy_R60.fsm
2	60	2	2	1	1	9	5.333333	7.500000	4.022222	4	1.300000	1.000000	0.258588	9	6	4.705882	5.000000	0.325260	-1	-1	-1	-1	Mealy_R60_0dmRq.fsm
2	60	2	2	1	1	11	6.000000	8.500000	4.700000	3	1.270621	1.000000	0.235804	3	6	4.771930	5.000000	0.316405	-1	-1	-1	-1	Mealy_R60_0mwjK.fsm
2	60	2	2	1	1	8	4.483333	5.000000	2.616389	3	1.258192	2.000000	0.222037	9	6	4.470588	4.000000	0.327566	-1	-1	-1	-1	Mealy_R60_1DzFy.fsm
2	60	2	2	1	1	12	5.783333	7.500000	7.036389	3	1.272316	2.000000	0.230929	9	6	4.588235	4.000000	0.438293	-1	-1	-1	-1	Mealy_R60_1qOcF.fsm
2	60	2	2	1	1	9	4.883333	4.500000	4.036389	3	1.270621	1.000000	0.241453	4	6	4.607143	4.500000	0.274235	-1	-1	-1	-1	Mealy_R60_1VzXm.fsm
2	60	2	2	1	1	8	4.666667	5.000000	3.255556	4	1.285876	2.000000	0.250478	8	6	4.750000	5.000000	0.418269	-1	-1	-1	-1	Mealy_R60_3LqG2.fsm
2	60	2	2	1	1	8	4.566667	2.500000	2.845556	4	1.268927	2.000000	0.232763	8	6	4.711538	4.500000	0.320636	-1	-1	-1	-1	Mealy_R60_4eNL9.fsm
2	60	2	2	1	1	9	4.733333	6.500000	3.462222	3	1.263277	2.000000	0.222211	12	5	4.541667	4.500000	0.248264	-1	-1	-1	-1	Mealy_R60_5B0Z1.fsm
2	60	2	2	1	1	8	4.500000	1.500000	2.550000	3	1.290960	2.000000	0.251500	7	6	4.641509	5.000000	0.418654	-1	-1	-1	-1	Mealy_R60_5jiFO.fsm
2	60	2	2	1	1	10	5.416667	8.500000	5.876389	4	1.278531	2.000000	0.239370	7	6	4.566038	4.000000	0.321111	-1	-1	-1	-1	Mealy_R60_6FEKT.fsm
2	60	2	2	1	1	9	4.866667	3.500000	3.115556	4	1.327119	2.000000	0.284519	8	6	4.576923	4.500000	0.551775	-1	-1	-1	-1	Mealy_R60_6pfyb.fsm
2	60	2	2	1	1	10	5.750000	9.500000	4.920833	4	1.282486	1.000000	0.245625	5	6	4.636364	5.000000	0.413223	-1	-1	-1	-1	Mealy_R60_6YFdq.fsm
2	60	2	2	1	1	8	4.633333	4.500000	2.998889	4	1.272881	2.000000	0.240225	6	6	4.611111	5.000000	0.311728	-1	-1	-1	-1	Mealy_R60_76728.fsm
2	60	2	2	1	1	10	4.966667	4.500000	4.432222	3	1.254802	1.000000	0.216997	5	6	4.690909	5.000000	0.249917	-1	-1	-1	-1	Mealy_R60_7kH6i.fsm
2	60	2	2	1	1	10	5.450000	5.500000	4.814167	3	1.272881	1.000000	0.247005	10	6	4.540000	4.000000	0.328400	-1	-1	-1	-1	Mealy_R60_7mYQq.fsm
2	60	2	2	1	1	7	4.600000	6.000000	2.706667	3	1.260452	1.000000	0.220865	6	6	4.703704	5.500000	0.319616	-1	-1	-1	-1	Mealy_R60_9J9zY.fsm
2	60	2	2	1	1	10	5.950000	8.000000	6.580833	3	1.254802	1.000000	0.218127	6	5	4.611111	4.000000	0.237654	-1	-1	-1	-1	Mealy_R60_9K5gm.fsm
2	60	2	2	1	1	9	5.233333	7.500000	3.878889	3	1.268927	1.000000	0.241803	11	6	4.591837	4.000000	0.364015	-1	-1	-1	-1	Mealy_R60_9wjOs.fsm
2	60	2	2	1	1	9	5.166667	6.000000	4.472222	3	1.255932	1.000000	0.217550	3	6	4.561404	4.000000	0.316405	-1	-1	-1	-1	Mealy_R60_a92nS.fsm
2	60	2	2	1	1	12	5.866667	5.500000	6.315556	3	1.265537	1.000000	0.234575	9	6	4.647059	5.000000	0.424452	-1	-1	-1	-1	Mealy_R60_aa5VC.fsm
2	60	2	2	1	1	9	5.250000	4.500000	4.420833	3	1.259887	1.000000	0.218334	12	6	4.583333	4.000000	0.368056	-1	-1	-1	-1	Mealy_R60_awG5v.fsm
2	60	2	2	1	1	8	4.650000	6.000000	2.960833	3	1.301695	2.000000	0.261523	3	6	4.614035	4.000000	0.412435	-1	-1	-1	-1	Mealy_R60_b4Kv8.fsm
2	60	2	2	1	1	10	5.133333	8.500000	4.748889	3	1.259322	1.000000	0.224842	4	6	4.696429	4.500000	0.532844	-1	-1	-1	-1	Mealy_R60_brwaz.fsm
2	60	2	2	1	1	8	4.716667	5.000000	3.169722	3	1.305650	2.000000	0.273245	11	6	4.673469	4.000000	0.464806	-1	-1	-1	-1	Mealy_R60_Bs1zU.fsm
2	60	2	2	1	1	9	5.133333	6.500000	3.948889	4	1.279096	1.000000	0.239620	6	7	4.703704	5.000000	0.615912	-1	-1	-1	-1	Mealy_R60_bxfg4.fsm
2	60	2	2	1	1	8	4.700000	6.500000	3.010000	3	1.266667	2.000000	0.226064	8	6	4.673077	5.000000	0.258506	-1	-1	-1	-1	Mealy_R60_C0DUZ.fsm
2	60	2	2	1	1	10	5.233333	3.500000	4.512222	3	1.284181	1.000000	0.239580	11	5	4.530612	4.000000	0.289879	-1	-1	-1	-1	Mealy_R60_CfJAf.fsm
2	60	2	2	1	1	10	5.233333	3.500000	4.112222	3	1.278531	2.000000	0.233720	10	6	4.380000	4.000000	0.395600	-1	-1	-1	-1	Mealy_R60_CItHX.fsm
2	60	2	2	1	1	9	5.216667	4.000000	4.203056	3	1.263277	1.000000	0.224471	7	6	4.566038	5.000000	0.321111	-1	-1	-1	-1	Mealy_R60_CST6f.fsm
2	60	2	2	1	1	10	5.000000	5.500000	4.366667	3	1.264972	2.000000	0.219620	7	5	4.679245	5.000000	0.217871	-1	-1	-1	-1	Mealy_R60_CXjU5.fsm
2	60	2	2	1	1	10	5.050000	3.500000	3.980833	3	1.266667	2.000000	0.226064	10	6	4.560000	4.000000	0.326400	-1	-1	-1	-1	Mealy_R60_d6RsY.fsm
2	60	2	2	1	1	8	4.600000	3.500000	3.073333	3	1.265537	2.000000	0.230055	10	6	4.660000	4.000000	0.304400	-1	-1	-1	-1	Mealy_R60_D947P.fsm
2	60	2	2	1	1	10	4.983333	8.000000	4.283056	3	1.274576	2.000000	0.245512	5	6	4.581818	4.000000	0.316033	-1	-1	-1	-1	Mealy_R60_dhjZg.fsm
2	60	2	2	1	1	10	5.216667	4.500000	4.903056	3	1.270056	2.000000	0.227634	9	5	4.372549	4.000000	0.233756	-1	-1	-1	-1	Mealy_R60_DnRf4.fsm
2	60	2	2	1	1	9	4.733333	2.500000	3.728889	3	1.264407	2.000000	0.220485	9	6	4.686275	4.000000	0.254517	-1	-1	-1	-1	Mealy_R60_eAklO.fsm
2	60	2	2	1	1	9	4.733333	1.500000	3.895556	3	1.267232	1.000000	0.225197	9	6	4.666667	6.000000	0.379085	-1	-1	-1	-1	Mealy_R60_EfmET.fsm
2	60	2	2	1	1	9	4.816667	5.500000	3.916389	3	1.270056	1.000000	0.241194	9	6	4.607843	4.000000	0.316801	-1	-1	-1	-1	Mealy_R60_EiBc0.fsm
2	60	2	2	1	1	9	4.883333	2.500000	3.769722	3	1.262712	2.000000	0.229853	13	6	4.702128	4.000000	0.336804	-1	-1	-1	-1	Mealy_R60_eQQtI.fsm
2	60	2	2	1	1	9	4.933333	4.500000	3.295556	4	1.273446	1.000000	0.247261	8	7	4.769231	4.000000	0.446746	-1	-1	-1	-1	Mealy_R60_faXEj.fsm
2	60	2	2	1	1	9	4.600000	4.500000	3.106667	3	1.262147	1.000000	0.236364	9	6	4.705882	5.000000	0.286044	-1	-1	-1	-1	Mealy_R60_g81Eh.fsm
2	60	2	2	1	1	10	6.066667	3.500000	4.928889	3	1.266102	1.000000	0.224670	14	6	4.608696	5.000000	0.281664	-1	-1	-1	-1	Mealy_R60_Gwcn9.fsm
2	60	2	2	1	1	9	4.800000	7.500000	3.526667	4	1.289831	1.000000	0.254416	2	6	4.775862	4.000000	0.380797	-1	-1	-1	-1	Mealy_R60_gyeYX.fsm
2	60	2	2	1	1	8	4.600000	3.000000	2.873333	3	1.270056	2.000000	0.231024	7	6	4.547170	4.000000	0.360983	-1	-1	-1	-1	Mealy_R60_HhSGm.fsm
2	60	2	2	1	1	8	4.616667	2.500000	3.103056	3	1.258192	1.000000	0.219778	10	6	4.760000	4.500000	0.262400	-1	-1	-1	-1	Mealy_R60_hM53e.fsm
2	60	2	2	1	1	16	6.083333	8.500000	15.209722	3	1.313559	2.000000	0.254788	11	6	4.612245	6.000000	0.604748	-1	-1	-1	-1	Mealy_R60_Hs8tn.fsm
2	60	2	2	1	1	12	6.183333	6.500000	9.183056	4	1.262712	1.000000	0.230982	4	6	4.607143	4.500000	0.345663	-1	-1	-1	-1	Mealy_R60_IUY1t.fsm
2	60	2	2	1	1	10	4.966667	6.500000	4.432222	3	1.253107	1.000000	0.216163	7	5	4.584906	5.000000	0.242791	-1	-1	-1	-1	Mealy_R60_j2uAW.fsm
2	60	2	2	1	1	10	5.133333	8.500000	4.648889	3	1.266667	2.000000	0.232844	9	7	4.529412	4.000000	0.405998	-1	-1	-1	-1	Mealy_R60_j5lUh.fsm
2	60	2	2	1	1	8	4.750000	5.500000	3.054167	3	1.269492	1.000000	0.230764	9	6	4.823529	5.000000	0.262976	-1	-1	-1	-1	Mealy_R60_JlSCx.fsm
2	60	2	2	1	1	9	5.083333	4.500000	4.109722	4	1.283051	1.000000	0.242481	4	6	4.714286	4.500000	0.454082	-1	-1	-1	-1	Mealy_R60_jT7sS.fsm
2	60	2	2	1	1	9	4.850000	6.000000	3.694167	3	1.254237	1.000000	0.215589	8	5	4.730769	5.000000	0.196746	-1	-1	-1	-1	Mealy_R60_jtXDC.fsm
2	60	2	2	1	1	8	4.766667	6.000000	3.212222	3	1.255367	1.000000	0.218403	5	6	4.763636	4.000000	0.253223	-1	-1	-1	-1	Mealy_R60_jZrzS.fsm
2	60	2	2	1	1	9	5.000000	3.500000	3.566667	4	1.268362	2.000000	0.231372	2	6	4.758621	5.500000	0.286564	-1	-1	-1	-1	Mealy_R60_kbPg0.fsm
2	60	2	2	1	1	8	4.716667	6.500000	2.936389	3	1.251412	1.000000	0.213063	6	6	4.555556	4.000000	0.320988	-1	-1	-1	-1	Mealy_R60_KcxOE.fsm
2	60	2	2	1	1	9	5.116667	7.500000	4.103056	3	1.270056	1.000000	0.232154	11	5	4.632653	4.000000	0.232403	-1	-1	-1	-1	Mealy_R60_kfkfP.fsm
2	60	2	2	1	1	10	4.816667	5.500000	4.083056	3	1.264972	2.000000	0.226400	8	6	4.576923	4.500000	0.436391	-1	-1	-1	-1	Mealy_R60_kNBst.fsm
2	60	2	2	1	1	10	5.183333	2.500000	4.483056	4	1.261017	2.000000	0.224526	4	6	4.660714	5.000000	0.438457	-1	-1	-1	-1	Mealy_R60_KPwFi.fsm
2	60	2	2	1	1	9	5.150000	5.500000	4.294167	3	1.261582	1.000000	0.220275	4	6	4.625000	4.500000	0.484375	-1	-1	-1	-1	Mealy_R60_kTDlq.fsm
2	60	2	2	1	1	9	5.533333	8.000000	4.648889	4	1.257062	1.000000	0.222620	11	6	4.612245	5.000000	0.278217	-1	-1	-1	-1	Mealy_R60_l54hv.fsm
2	60	2	2	1	1	9	4.566667	6.500000	3.178889	4	1.254237	1.000000	0.221239	8	6	4.519231	4.000000	0.326553	-1	-1	-1	-1	Mealy_R60_llEMm.fsm
2	60	2	2	1	1	10	4.716667	5.500000	4.069722	3	1.264972	1.000000	0.228660	9	6	4.607843	4.000000	0.356017	-1	-1	-1	-1	Mealy_R60_lPv6d.fsm
2	60	2	2	1	1	8	5.133333	1.500000	3.782222	3	1.265537	2.000000	0.226665	3	6	4.824561	5.000000	0.390274	-1	-1	-1	-1	Mealy_R60_lqthV.fsm
2	60	2	2	1	1	8	4.700000	1.500000	3.243333	3	1.254237	1.000000	0.217849	15	6	4.644444	5.000000	0.406914	-1	-1	-1	-1	Mealy_R60_LxhVV.fsm
2	60	2	2	1	1	9	4.766667	5.500000	3.812222	3	1.262712	1.000000	0.219683	11	6	4.755102	4.000000	0.511454	-1	-1	-1	-1	Mealy_R60_mHEFR.fsm
2	60	2	2	1	1	10	4.716667	4.000000	3.569722	3	1.257627	2.000000	0.220634	6	6	4.648148	4.500000	0.302126	-1	-1	-1	-1	Mealy_R60_mMfwQ.fsm
2	60	2	2	1	1	9	5.350000	4.500000	4.160833	3	1.274576	1.000000	0.231953	9	6	4.666667	4.000000	0.379085	-1	-1	-1	-1	Mealy_R60_MmXTy.fsm
2	60	2	2	1	1	10	5.650000	8.000000	4.960833	4	1.275141	2.000000	0.248026	6	7	4.648148	5.500000	0.561385	-1	-1	-1	-1	Mealy_R60_MYJQN.fsm
2	60	2	2	1	1	8	4.600000	4.500000	2.840000	3	1.255367	1.000000	0.215014	4	6	4.696429	4.500000	0.247130	-1	-1	-1	-1	Mealy_R60_nNH84.fsm
2	60	2	2	1	1	12	6.150000	2.500000	8.360833	4	1.263842	1.000000	0.226998	11	6	4.653061	4.000000	0.389838	-1	-1	-1	-1	Mealy_R60_NTJUd.fsm
2	60	2	2	1	1	9	4.866667	6.000000	4.015556	3	1.261582	1.000000	0.224795	9	6	4.745098	4.000000	0.229143	-1	-1	-1	-1	Mealy_R60_nWc6n.fsm
2	60	2	2	1	1	9	4.816667	4.500000	3.416389	3	1.262712	2.000000	0.229853	7	6	4.641509	4.000000	0.305447	-1	-1	-1	-1	Mealy_R60_nX8c1.fsm
2	60	2	2	1	1	9	5.333333	6.000000	4.355556	4	1.291525	2.000000	0.255126	7	6	4.584906	4.000000	0.469206	-1	-1	-1	-1	Mealy_R60_NxW64.fsm
2	60	2	2	1	1	10	4.933333	1.500000	3.995556	3	1.253672	1.000000	0.211922	7	6	4.754717	5.000000	0.298327	-1	-1	-1	-1	Mealy_R60_p1cj0.fsm
2	60	2	2	1	1	9	4.783333	5.500000	3.269722	4	1.266102	1.000000	0.232580	5	6	4.854545	5.000000	0.415207	-1	-1	-1	-1	Mealy_R60_PRiFS.fsm
2	60	2	2	1	1	9	4.583333	4.500000	3.009722	4	1.268927	2.000000	0.232763	6	6	4.555556	4.000000	0.543210	-1	-1	-1	-1	Mealy_R60_qIF1j.fsm
2	60	2	2	1	1	10	4.783333	4.500000	4.269722	3	1.283051	2.000000	0.244741	11	7	4.612245	5.000000	0.441483	-1	-1	-1	-1	Mealy_R60_qtRfE.fsm
2	60	2	2	1	1	7	4.716667	5.000000	2.803056	3	1.279661	1.000000	0.244389	2	6	4.706897	5.500000	0.379608	-1	-1	-1	-1	Mealy_R60_quKX9.fsm
2	60	2	2	1	1	10	5.800000	6.500000	4.160000	3	1.274011	2.000000	0.228308	5	6	4.545455	5.000000	0.284298	-1	-1	-1	-1	Mealy_R60_QUy9J.fsm
2	60	2	2	1	1	10	4.733333	4.500000	3.762222	3	1.251977	1.000000	0.213344	3	6	4.701754	4.000000	0.314558	-1	-1	-1	-1	Mealy_R60_r5dbA.fsm
2	60	2	2	1	1	9	4.766667	5.500000	3.712222	3	1.270056	1.000000	0.232154	9	7	4.549020	4.000000	0.522107	-1	-1	-1	-1	Mealy_R60_RI0Bo.fsm
2	60	2	2	1	1	10	5.000000	5.500000	4.433333	3	1.254802	1.000000	0.219257	11	6	4.714286	5.000000	0.367347	-1	-1	-1	-1	Mealy_R60_srnXT.fsm
2	60	2	2	1	1	8	4.733333	3.500000	2.995556	3	1.252542	1.000000	0.215883	5	5	4.709091	5.000000	0.206281	-1	-1	-1	-1	Mealy_R60_sVx3c.fsm
2	60	2	2	1	1	13	6.816667	9.500000	9.583056	3	1.252542	1.000000	0.217013	11	5	4.673469	4.000000	0.219908	-1	-1	-1	-1	Mealy_R60_tdf4u.fsm
2	60	2	2	1	1	10	4.816667	5.000000	3.983056	3	1.260452	1.000000	0.231035	7	6	4.528302	4.000000	0.286935	-1	-1	-1	-1	Mealy_R60_U4WdI.fsm
2	60	2	2	1	1	8	4.850000	5.500000	3.027500	3	1.279661	2.000000	0.237609	4	6	4.696429	5.000000	0.354273	-1	-1	-1	-1	Mealy_R60_uHhhb.fsm
2	60	2	2	1	1	10	4.766667	9.500000	4.045556	3	1.255932	1.000000	0.218679	6	6	4.611111	5.000000	0.348765	-1	-1	-1	-1	Mealy_R60_UJwGa.fsm
2	60	2	2	1	1	8	5.533333	5.500000	3.182222	3	1.255367	1.000000	0.216144	7	6	4.679245	5.000000	0.293343	-1	-1	-1	-1	Mealy_R60_v26Pt.fsm
2	60	2	2	1	1	12	6.083333	10.500000	6.143056	3	1.273446	1.000000	0.240481	10	5	4.620000	5.000000	0.235600	-1	-1	-1	-1	Mealy_R60_vgiHg.fsm
2	60	2	2	1	1	9	5.216667	6.500000	4.703056	4	1.260452	1.000000	0.227645	5	6	4.745455	5.000000	0.298843	-1	-1	-1	-1	Mealy_R60_VOCYX.fsm
2	60	2	2	1	1	9	4.816667	4.000000	3.583056	3	1.284746	2.000000	0.245474	8	6	4.557692	5.000000	0.438979	-1	-1	-1	-1	Mealy_R60_w3Cqs.fsm
2	60	2	2	1	1	11	5.366667	3.500000	5.698889	4	1.287006	2.000000	0.240792	4	6	4.732143	5.500000	0.267538	-1	-1	-1	-1	Mealy_R60_WxUin.fsm
2	60	2	2	1	1	12	5.433333	4.500000	7.145556	3	1.258757	1.000000	0.221180	7	6	4.660377	5.000000	0.412958	-1	-1	-1	-1	Mealy_R60_xgzzi.fsm
2	60	2	2	1	1	9	4.933333	4.500000	3.662222	3	1.268362	2.000000	0.230242	1	6	4.711864	5.000000	0.272910	-1	-1	-1	-1	Mealy_R60_zdB7L.fsm
2	60	2	2	1	1	8	4.516667	3.500000	2.716389	3	1.269492	1.000000	0.236414	12	6	4.666667	5.000000	0.472222	-1	-1	-1	-1	Mealy_R60_ZltJH.fsm
2	60	2	2	1	1	10	5.100000	4.500000	4.623333	3	1.255932	1.000000	0.224329	7	5	4.566038	4.000000	0.245639	-1	-1	-1	-1	Mealy_R60_ZNhVw.fsm
2	60	2	2	1	1	10	5.100000	4.500000	4.123333	3	1.250847	1.000000	0.209392	8	6	4.769231	5.000000	0.254438	-1	-1	-1	-1	Mealy_R60_ZPU2P.fsm
2	60	2	2	1	1	10	5.433333	7.500000	4.912222	4	1.270621	2.000000	0.234674	8	6	4.711538	4.000000	0.359098	-1	-1	-1	-1	Mealy_R60_zRqjj.fsm
2	60	2	2	1	1	10	5.083333	7.000000	4.509722	3	1.276836	2.000000	0.232966	5	6	4.763636	4.000000	0.325950	-1	-1	-1	-1	Mealy_R60_zTfJ4.fsm
2	60	2	2	1	1	9	4.766667	5.000000	3.345556	4	1.280791	2.000000	0.249405	9	6	4.588235	5.000000	0.399077	-1	-1	-1	-1	Mealy_R60_zY7vx.fsm
2	70	2	2	1	1	10	5.100000	5.000000	4.290000	3	1.253416	1.000000	0.210728	3	6	4.940299	5.000000	0.294943	-1	-1	-1	-1	Mealy_R70.fsm
2	70	2	2	1	1	10	4.942857	6.500000	3.568163	3	1.253416	1.000000	0.216526	12	6	4.913793	5.000000	0.320155	-1	-1	-1	-1	Mealy_R70_0bAjH.fsm
2	70	2	2	1	1	10	5.985714	9.000000	4.699796	3	1.265839	1.000000	0.226638	8	6	4.903226	5.500000	0.280957	-1	-1	-1	-1	Mealy_R70_0kBlp.fsm
